date,date_time,estacion,river,data_model,alcalinidad_total_mg_ca_co3_l,clorofila_a_mg_l,conductividad_m_s_cm,fosfato_ortofosfato_mg_po4_p_l,fosforo_total_mg_p_l,ion_nitrito_mg_no2_n_l,nitrato_mg_no3_n_l,nitrogeno_amoniacal_amonio_mg_nh4_n_l,nitrogeno_total_mg_n_l,oxigeno_disuelto_mg_l,potencial_de_hidrogeno_p_h_sin_unid,solidos_suspendidos_totales_mg_l,temperatura_o_c,turbidez_ntu
2010-08-12,2010-08-12T00:00:00Z,RN14,Negro,Train,45,NA,94.4,NA,93,NA,0.19,NA,0.93,8.99,7.14,NA,9.9,NA
2010-08-13,2010-08-13T00:00:00Z,RN15,Negro,Train,51.1,NA,106.9,NA,98,NA,0.25,NA,0.75,9.74,7.53,NA,10,NA
2010-08-13,2010-08-13T00:00:00Z,RN16,Negro,Train,59.3,0.6,122,NA,103,0.006,0.27,NA,0.74,9.58,7.3,NA,10.1,NA
2010-08-13,2010-08-13T00:00:00Z,RN17,Negro,Train,56.3,0.3,117.6,NA,96,NA,0.26,NA,0.76,9.09,7.57,NA,10.7,NA
2010-12-01,2010-12-01T00:00:00Z,RN1,Negro,Train,60,12.7,172.1,NA,176,NA,NA,NA,1.18,7.05,7.57,34,20.1,NA
2010-12-01,2010-12-01T00:00:00Z,RN2,Negro,Train,63,6.4,157.8,NA,113,NA,NA,NA,0.9,7.3,7.52,30,23.1,NA
2010-12-01,2010-12-01T00:00:00Z,RN3,Negro,Train,32,5.3,73.1,31,105,NA,0.19,NA,1.12,8.39,8.64,12,30.4,NA
2010-12-02,2010-12-02T00:00:00Z,RN5,Negro,Train,36,1.5,85.3,100,NA,NA,0.19,NA,0.92,7.63,7.49,NA,21.2,NA
2010-12-02,2010-12-02T00:00:00Z,RN6,Negro,Train,38,11.1,87.2,39,75.2,NA,0.19,NA,0.97,6.25,7.29,6,21.5,NA
2010-12-02,2010-12-02T00:00:00Z,RN7,Negro,Train,37,19.5,88.6,31,88.4,NA,0.14,NA,0.93,8.2,7.87,NA,22.4,NA
2010-12-03,2010-12-03T00:00:00Z,RN10,Negro,Train,37,1.9,90.7,38,88,NA,0.2,NA,1.5,7.33,7.36,10,24,NA
2010-12-03,2010-12-03T00:00:00Z,RN9,Negro,Train,39,5,89.6,27,92.1,NA,0.092,NA,0.62,7.84,8.2,5,23.5,NA
2010-12-08,2010-12-08T00:00:00Z,RN11,Negro,Train,45,4.7,93.2,41,100,NA,0.2,NA,1,7.62,7.57,NA,21.5,NA
2010-12-08,2010-12-08T00:00:00Z,RN12,Negro,Train,63,1.5,145.1,49,116,NA,0.23,NA,0.98,7.52,7.77,NA,22.8,NA
2010-12-09,2010-12-09T00:00:00Z,RN13,Negro,Train,43,22.8,99.7,38,178,NA,0.1,0.037,1,7.95,8.43,6,23.1,NA
2010-12-09,2010-12-09T00:00:00Z,RN14,Negro,Train,45,2.5,101.7,67,176,NA,0.36,0.043,1.05,8.41,7.7,NA,19.7,NA
2010-12-10,2010-12-10T00:00:00Z,RN15,Negro,Train,NA,4.7,140.6,52,175,NA,0.31,0.037,1.06,7.33,7.73,NA,23.4,NA
2010-12-10,2010-12-10T00:00:00Z,RN16,Negro,Train,NA,9.6,130.9,31,179,NA,0.22,NA,1.03,7.65,8,5,23.5,NA
2010-12-10,2010-12-10T00:00:00Z,RN17,Negro,Train,NA,32.9,106.5,NA,141,NA,0.17,NA,0.88,7.96,8.44,15,22.7,NA
2011-03-30,2011-03-30T00:00:00Z,RN1,Negro,Train,55.7,4.7,154.2,73.9,180,NA,NA,0.03,1.16,7,7.34,30,19.3,NA
2011-03-30,2011-03-30T00:00:00Z,RN2,Negro,Train,62.9,6.7,133.2,48.4,105,0.14,NA,0.04,0.87,6.88,7.26,21,19,NA
2011-03-30,2011-03-30T00:00:00Z,RN3,Negro,Train,41.9,9,108.3,76.5,170,NA,NA,NA,0.74,9.9,7.86,8,21.4,NA
2011-03-31,2011-03-31T00:00:00Z,RN5,Negro,Train,37.9,25.3,85.5,40.6,69.7,NA,NA,0.09,0.39,8.89,6.64,NA,20.6,NA
2011-03-31,2011-03-31T00:00:00Z,RN6,Negro,Train,38.5,30.8,93.3,47.6,77,NA,NA,0.1,0.55,8.43,7.6,8,23.8,NA
2011-03-31,2011-03-31T00:00:00Z,RN7,Negro,Train,38.6,3.1,97.2,40.6,66.1,NA,NA,0.06,0.35,8.12,6.58,NA,20.6,NA
2011-04-01,2011-04-01T00:00:00Z,RN10,Negro,Train,41.6,0.1,99.9,55.5,94,NA,NA,NA,0.47,8.07,7.33,NA,23.3,NA
2011-04-01,2011-04-01T00:00:00Z,RN9,Negro,Train,41.1,23.5,91.6,38.8,70.1,NA,NA,0.06,0.38,8.33,7.42,NA,21.3,NA
2011-04-06,2011-04-06T00:00:00Z,RN11,Negro,Train,47.5,21.5,101.6,51.6,80.8,NA,NA,0.03,1.39,8.33,7.89,NA,20.8,NA
2011-04-06,2011-04-06T00:00:00Z,RN12,Negro,Train,50.1,12.4,108,52.3,87.2,NA,NA,0.02,0.73,8.36,7.86,NA,20.8,NA
2011-04-07,2011-04-07T00:00:00Z,RN13,Negro,Train,50.8,16.7,115.1,37.8,72.7,NA,0.16,0.07,0.74,9.1,8.78,5,22.1,NA
2011-04-07,2011-04-07T00:00:00Z,RN14,Negro,Train,52,20.1,116.3,59.9,94.2,NA,0.19,0.03,0.71,8.1,8,NA,23.1,NA
2011-04-08,2011-04-08T00:00:00Z,RN15,Negro,Train,68.5,4.1,142.9,45.7,63.2,NA,NA,0.05,0.56,8.26,8.06,7,21.6,NA
2011-04-08,2011-04-08T00:00:00Z,RN16,Negro,Train,65.6,5.3,138.5,51.8,62.8,NA,NA,0.04,0.5,7.83,7.75,6,21.5,NA
2011-04-08,2011-04-08T00:00:00Z,RN17,Negro,Train,45.9,NA,101.4,41.5,97.2,NA,NA,0.24,0.59,8.9,7.95,8,21.3,NA
2011-05-25,2011-05-25T00:00:00Z,RN1,Negro,Train,52,0.4,192.9,67,119,NA,0.35,NA,1.54,6.92,6.57,22,14.9,NA
2011-05-25,2011-05-25T00:00:00Z,RN2,Negro,Train,55,NA,159.1,66.3,131,NA,0.34,0.028,1.06,7.95,7.27,16,14.1,NA
2011-05-25,2011-05-25T00:00:00Z,RN3,Negro,Train,45,0.1,110.3,79,116,NA,0.27,NA,0.86,8.72,7.29,9,14.3,NA
2011-05-26,2011-05-26T00:00:00Z,RN5,Negro,Train,40,1.6,89.7,34.3,81.3,NA,0.086,NA,1,7.91,7.22,5,15.4,NA
2011-05-26,2011-05-26T00:00:00Z,RN6,Negro,Train,41,0.3,93.1,39.2,84.6,NA,0.19,NA,0.75,6.58,7.12,6,15.8,NA
2011-05-26,2011-05-26T00:00:00Z,RN7,Negro,Train,47,0.1,102.1,43.3,79.6,NA,0.17,NA,0.75,8.1,6.67,14,15.5,NA
2011-05-27,2011-05-27T00:00:00Z,RN10,Negro,Train,54,0.3,93.3,47.9,107,NA,0.34,NA,1.56,7.58,7.36,15,15,NA
2011-05-27,2011-05-27T00:00:00Z,RN9,Negro,Train,50,NA,86,40.9,83.2,NA,0.29,NA,0.72,8.18,7.18,7,15.1,NA
2011-06-01,2011-06-01T00:00:00Z,RN11,Negro,Train,51,NA,104,53.2,144,NA,0.26,NA,0.75,8.1,6.93,NA,14.5,NA
2011-06-01,2011-06-01T00:00:00Z,RN12,Negro,Train,46,0.3,102.1,146,258,NA,0.47,0.025,1.3,6.36,6.15,6,12.7,NA
2011-06-02,2011-06-02T00:00:00Z,RN13,Negro,Train,53,0.7,122,43.9,83.7,NA,0.12,NA,1.13,7.66,7.65,NA,15.5,NA
2011-06-02,2011-06-02T00:00:00Z,RN14,Negro,Train,57,NA,102.9,48.1,86.2,NA,0.12,NA,0.56,7.99,7.59,NA,15.1,NA
2011-06-03,2011-06-03T00:00:00Z,RN15,Negro,Train,57,3.5,129.3,51.4,117,NA,0.15,NA,0.7,15,7.71,7,14.9,NA
2011-06-03,2011-06-03T00:00:00Z,RN16,Negro,Train,60,3.8,131.3,52.7,115,NA,0.16,NA,0.67,8.25,7.77,7,14.7,NA
2011-06-03,2011-06-03T00:00:00Z,RN17,Negro,Train,58,2.3,102.1,58,120,NA,0.16,NA,0.74,7.47,7.2,5,14.8,NA
2012-01-18,2012-01-18T00:00:00Z,RN1,Negro,Train,100,6.5,241.8,53.1,161,22.6,0.1,0.11,1.57,5.53,7.98,24,25,NA
2012-01-18,2012-01-18T00:00:00Z,RN2,Negro,Train,53,3.1,131.8,69.3,147,18.7,0.08,0.08,0.64,6.26,7.75,46,27,NA
2012-01-18,2012-01-18T00:00:00Z,RN3,Negro,Train,44,8.9,84.4,15.9,67,2,0.1,0.02,0.62,7.38,8.54,NA,25.6,NA
2012-01-19,2012-01-19T00:00:00Z,RN10,Negro,Train,42,8,75.8,43.1,120,2,0.21,0.015,0.69,6.52,8.31,6,26.6,NA
2012-01-19,2012-01-19T00:00:00Z,RN5,Negro,Train,40,72.5,91.5,34.3,140,2,0.59,0.11,1.11,7.86,8.77,14,25.6,NA
2012-01-19,2012-01-19T00:00:00Z,RN6,Negro,Train,38,2.2,92.1,43.9,150,2,0.38,0.07,0.73,6.95,8.79,8,26,NA
2012-01-19,2012-01-19T00:00:00Z,RN7,Negro,Train,37,6.5,91.9,56.2,120,2,0.23,0.03,0.63,7.15,8.28,NA,25.1,NA
2012-01-19,2012-01-19T00:00:00Z,RN9,Negro,Train,42,12.3,94.3,35.2,110,2,0.26,0.03,0.72,7.13,8.07,6,25.3,NA
2012-01-24,2012-01-24T00:00:00Z,RN11,Negro,Train,44,14.9,98,NA,120,NA,NA,NA,0.59,7.62,8.34,5,26.2,NA
2012-01-25,2012-01-25T00:00:00Z,RN12,Negro,Train,53,6.5,118.5,NA,140,NA,NA,0.017,NA,6.99,8.08,NA,26.3,NA
2012-01-25,2012-01-25T00:00:00Z,RN13,Negro,Train,49,40.6,111.6,34,140,NA,NA,NA,0.53,7.75,9.06,11,26.5,NA
2012-01-26,2012-01-26T00:00:00Z,RN14,Negro,Train,50,3.8,115.4,NA,170,NA,NA,0.079,0.77,6.17,7.7,NA,24.5,NA
2012-01-27,2012-01-27T00:00:00Z,RN15,Negro,Train,52,25.3,112.9,52.7,120,NA,NA,NA,0.65,7.83,8.67,11,24.9,NA
2012-01-27,2012-01-27T00:00:00Z,RN16,Negro,Train,52,26.5,113.2,50.9,130,NA,NA,NA,0.68,8.67,8.68,15,25.5,NA
2012-01-27,2012-01-27T00:00:00Z,RN17,Negro,Train,52,10.2,112.6,67.6,130,NA,NA,0.014,0.67,6.55,7.97,9,26.2,NA
2012-03-20,2012-03-20T00:00:00Z,RN1,Negro,Train,43.3,1.3,124.8,139,246,NA,0.22,NA,1.15,5.84,6.86,18,24.6,NA
2012-03-20,2012-03-20T00:00:00Z,RN2,Negro,Train,36.2,0.1,94.8,125,216,NA,0.24,NA,0.93,5.23,6.74,8.8,25.3,NA
2012-03-20,2012-03-20T00:00:00Z,RN3,Negro,Train,28.3,16,69.6,79,157,53,0.12,NA,0.8,7.8,7.31,14,24.3,NA
2012-03-21,2012-03-21T00:00:00Z,RN5,Negro,Train,37.6,10.2,89.1,26.6,114,NA,NA,NA,0.6,7.24,7.583,6,24.6,NA
2012-03-21,2012-03-21T00:00:00Z,RN6,Negro,Train,37.3,1.6,88.6,30.6,105,NA,NA,NA,0.46,7.14,7.48,NA,24.7,NA
2012-03-21,2012-03-21T00:00:00Z,RN7,Negro,Train,37.8,0.9,88.7,36.4,107,NA,NA,NA,0.46,7.42,6.97,NA,24.5,NA
2012-03-22,2012-03-22T00:00:00Z,RN10,Negro,Train,39,1.2,90.6,78.1,79.4,NA,0.14,NA,0.54,7.12,7.09,6,24.8,NA
2012-03-22,2012-03-22T00:00:00Z,RN9,Negro,Train,38.5,0.4,88.7,44.8,94.8,40,0.1,NA,0.52,6.61,6.85,6,24.5,NA
2012-03-27,2012-03-27T00:00:00Z,RN11,Negro,Train,43.7,3,98.3,53.6,100,40,0.18,NA,0.63,7.17,6.68,NA,22.4,NA
2012-03-27,2012-03-27T00:00:00Z,RN12,Negro,Train,47.3,0.9,106.9,76.3,111,50,0.16,NA,0.64,7.34,6.86,7,22.1,NA
2012-03-28,2012-03-28T00:00:00Z,RN13,Negro,Train,44.1,0.3,100.9,41.4,107,NA,0.12,NA,0.53,6.82,7.34,NA,23,NA
2012-03-28,2012-03-28T00:00:00Z,RN14,Negro,Train,45.2,NA,85.6,64.1,115,NA,0.21,NA,0.63,6.81,7.22,NA,22.1,NA
2012-03-29,2012-03-29T00:00:00Z,RN15,Negro,Train,62.8,1.2,133.6,60.6,116,NA,NA,NA,0.53,8.73,7.69,7,20.1,NA
2012-03-29,2012-03-29T00:00:00Z,RN16,Negro,Train,65,4,139.5,72.8,133,NA,NA,NA,0.59,8.5,7.66,7,20.2,NA
2012-03-29,2012-03-29T00:00:00Z,RN17,Negro,Train,61.4,1.8,134,64.1,127,50,0.11,NA,0.72,7.46,7.21,9,21.5,NA
2012-08-14,2012-08-14T00:00:00Z,RN1,Negro,Train,44.5,0.7,146.4,116,194,60,0.52,0.05,1.27,8.12,7.37,27,15.4,NA
2012-08-14,2012-08-14T00:00:00Z,RN2,Negro,Train,49.1,0.7,131.6,57.1,121,60,0.32,NA,1.04,8.28,7.69,180,15.4,NA
2012-08-14,2012-08-14T00:00:00Z,RN3,Negro,Train,30.9,0.4,86.9,70.2,114,60,0.1,NA,0.75,8.75,7.57,NA,14.9,NA
2012-08-15,2012-08-15T00:00:00Z,RN5,Negro,Train,36.8,13.3,89.8,64.1,110,50,0.09,NA,0.65,9.16,7.38,NA,13.4,NA
2012-08-15,2012-08-15T00:00:00Z,RN6,Negro,Train,39.8,179,95.9,78.1,229,60,0.11,NA,0.69,7.77,7.63,9,14.7,NA
2012-08-15,2012-08-15T00:00:00Z,RN7,Negro,Train,39.2,1.2,94.1,59.7,80.8,60,0.09,NA,0.65,9.27,7.09,NA,13.3,NA
2012-08-16,2012-08-16T00:00:00Z,RN10,Negro,Train,39.2,0.9,98,22.9,87.5,60,0.1,0.02,0.72,9.09,7.61,NA,16.1,NA
2012-08-16,2012-08-16T00:00:00Z,RN9,Negro,Train,40.1,1.6,75,31.7,102,60,0.1,0.06,0.75,9.23,7.75,NA,14.7,NA
2012-08-21,2012-08-21T00:00:00Z,RN11,Negro,Train,41.9,0.9,97.6,60.6,97.1,NA,0.19,0.02,0.66,9.12,7.57,NA,15,NA
2012-08-21,2012-08-21T00:00:00Z,RN12,Negro,Train,32.8,0.9,83.6,155,176,38,0.19,NA,1.24,7.08,7.05,59,15.9,NA
2012-08-22,2012-08-22T00:00:00Z,RN13,Negro,Train,46.1,1,106.5,68.5,110,NA,0.19,NA,0.65,8.93,7.62,NA,14.3,NA
2012-08-22,2012-08-22T00:00:00Z,RN14,Negro,Train,49,2.7,111.2,86,137,38,0.18,NA,0.71,9.47,7.69,34,15.1,NA
2012-08-23,2012-08-23T00:00:00Z,RN17,Negro,Train,43,1.6,81.2,103,159,36,0.17,0.04,0.76,8.27,7.24,84,15.7,NA
2012-12-05,2012-12-05T00:00:00Z,RN1,Negro,Train,44,23.2,142.2,106,130,NA,NA,NA,0.64,4.99,7.8,30,27.4,NA
2012-12-05,2012-12-05T00:00:00Z,RN2,Negro,Train,43,16,108.2,58.8,77.9,NA,NA,NA,0.51,5.91,8.2,23,27.4,NA
2012-12-05,2012-12-05T00:00:00Z,RN3,Negro,Train,30,276,76.4,165,175,NA,NA,NA,1.74,9.43,8.67,25,28.2,NA
2012-12-06,2012-12-06T00:00:00Z,RN5,Negro,Train,35,192,87.5,18.1,221,NA,NA,NA,0.67,12.65,9.31,34,27.2,NA
2012-12-06,2012-12-06T00:00:00Z,RN6,Negro,Train,35,3,83,59.7,86.3,NA,0.19,NA,0.65,7.34,7.54,NA,24.3,NA
2012-12-06,2012-12-06T00:00:00Z,RN7,Negro,Train,34,1.3,85,46.6,72.9,NA,0.21,NA,0.65,7.83,7.49,NA,24.2,NA
2012-12-07,2012-12-07T00:00:00Z,RN10,Negro,Train,36,5.8,88.1,59.7,93.6,6.4,0.21,NA,0.61,6.25,7.48,7,24.4,NA
2012-12-07,2012-12-07T00:00:00Z,RN9,Negro,Train,36,3.7,88.2,46.6,78.2,NA,0.18,NA,0.58,7.07,7.14,5,25.1,NA
2012-12-12,2012-12-12T00:00:00Z,RN11,Negro,Train,45,36,114.1,124,151,7.3,0.38,NA,0.9,7.57,7.5,10,26.5,NA
2012-12-12,2012-12-12T00:00:00Z,RN12,Negro,Train,44,5.6,121.6,215,258,20,1.1,0.09,1.72,5.29,6.52,10,25.1,NA
2012-12-13,2012-12-13T00:00:00Z,RN13,Negro,Train,42,9.3,100.7,78.1,106,NA,0.14,NA,0.61,7.06,7.5,6,26.6,NA
2012-12-13,2012-12-13T00:00:00Z,RN14,Negro,Train,42,0.6,99.9,79,93.1,NA,0.21,NA,0.68,6.22,7.4,15,24.6,NA
2012-12-14,2012-12-14T00:00:00Z,RN15,Negro,Train,54,2.1,123.5,105,120,NA,0.42,NA,0.86,7.01,7.24,10,24.2,NA
2012-12-14,2012-12-14T00:00:00Z,RN16,Negro,Train,59,7.4,119.5,137,145,4.6,0.39,NA,0.94,6.67,7.18,14,24.2,NA
2012-12-14,2012-12-14T00:00:00Z,RN17,Negro,Train,53,1,126.3,149,156,NA,0.45,0.02,1.03,6.04,7.11,12,24.9,NA
2013-02-19,2013-02-19T00:00:00Z,RN1,Negro,Train,51,2.8,124.5,70.5,153,NA,NA,0.014,1.1,5.81,7.38,36,24.7,NA
2013-02-20,2013-02-20T00:00:00Z,RN2,Negro,Train,39,0.7,91,56.2,126,NA,0.1,0.037,0.78,5.28,7.14,18,23.9,NA
2013-02-20,2013-02-20T00:00:00Z,RN3,Negro,Train,41,0.7,68.8,59.4,126,NA,0.13,0.047,0.79,7.69,7.75,10,23.5,NA
2013-02-21,2013-02-21T00:00:00Z,RN10,Negro,Train,39,1.2,86.11,21.1,98.1,NA,NA,0.044,0.53,5.66,7.48,NA,24.1,NA
2013-02-21,2013-02-21T00:00:00Z,RN5,Negro,Train,37,2.7,82.4,24.8,90.8,NA,NA,0.022,0.47,7.59,7.57,5,23.9,NA
2013-02-21,2013-02-21T00:00:00Z,RN6,Negro,Train,37,5.5,82.5,16,83.8,NA,NA,0.014,0.6,6.58,7.73,5,24.3,NA
2013-02-21,2013-02-21T00:00:00Z,RN7,Negro,Train,38,4.1,83.2,24.7,82,NA,NA,0.014,0.6,6.59,7.61,5,24.2,NA
2013-02-21,2013-02-21T00:00:00Z,RN9,Negro,Train,39,2.2,85.8,18.7,82.4,NA,NA,0.024,0.53,6.68,7.56,6,23.5,NA
2013-02-26,2013-02-26T00:00:00Z,RN11,Negro,Train,43,2.5,86.7,36.5,125,NA,NA,NA,0.51,7.18,7.52,NA,22.8,NA
2013-02-26,2013-02-26T00:00:00Z,RN12,Negro,Train,50,1.8,98.6,44,138,NA,0.079,NA,0.6,6.76,7.5,7,22.7,NA
2013-02-28,2013-02-28T00:00:00Z,RN13,Negro,Train,49,25.3,100.9,83.8,89.5,NA,NA,NA,0.61,6.16,7.55,8,23.8,NA
2013-02-28,2013-02-28T00:00:00Z,RN14,Negro,Train,60,9.8,101.9,88.6,89.3,NA,NA,NA,0.6,6.94,7.68,NA,24,NA
2013-02-28,2013-02-28T00:00:00Z,RN15,Negro,Train,64,6.5,130.1,101,138,NA,NA,NA,0.53,7.24,7.71,7,23.2,NA
2013-02-28,2013-02-28T00:00:00Z,RN16,Negro,Train,70,4.3,147.6,93,129,NA,NA,NA,0.54,7,7.8,6,23.2,NA
2013-02-28,2013-02-28T00:00:00Z,RN17,Negro,Train,66,18.8,126.9,91.2,131,NA,NA,NA,0.49,7.22,8.05,10,23.1,NA
2013-07-03,2013-07-03T00:00:00Z,RN1,Negro,Train,35,0.9,115.2,152,216,NA,0.28,0.04,2.6,8.5,8.09,39,10.9,NA
2013-07-03,2013-07-03T00:00:00Z,RN2,Negro,Train,43,0.6,114.5,100,162,NA,0.31,0.02,3.4,9.41,8.15,33,11.7,NA
2013-07-03,2013-07-03T00:00:00Z,RN3,Negro,Train,48,0.7,112.6,46.6,140,NA,0.28,0.03,2.3,11.3,8.56,16,17.1,NA
2013-07-04,2013-07-04T00:00:00Z,RN10,Negro,Train,39,1.3,86.8,41.3,122,NA,0.2,NA,0.66,10.27,7.9,NA,12.7,NA
2013-07-04,2013-07-04T00:00:00Z,RN7,Negro,Train,36,0.3,82.5,65.8,137,NA,0.1,0.02,0.72,10.03,7.93,NA,12.7,NA
2013-07-04,2013-07-04T00:00:00Z,RN9,Negro,Train,37,0.7,86.1,62.3,121,NA,0.2,NA,0.73,10.21,8.03,NA,12.4,NA
2013-07-05,2013-07-05T00:00:00Z,RN5,Negro,Train,35,0.9,81.7,71.1,120,NA,0.17,NA,NA,10.24,7.74,NA,12.6,NA
2013-07-05,2013-07-05T00:00:00Z,RN6,Negro,Train,34,1,81.8,70.2,121,NA,0.18,NA,2.5,10.27,7.85,NA,12.7,NA
2013-07-10,2013-07-10T00:00:00Z,RN11,Negro,Train,41,0.1,92,57.1,118,NA,0.23,NA,0.72,10.27,7.89,NA,12.5,NA
2013-07-10,2013-07-10T00:00:00Z,RN12,Negro,Train,68,0.3,156,130,213,NA,0.38,0.08,1.3,7.88,7.51,13,13.8,NA
2013-07-11,2013-07-11T00:00:00Z,RN13,Negro,Train,42,3.7,94.8,35.2,143,NA,0.23,NA,0.67,10.08,7.94,NA,12.7,NA
2013-07-11,2013-07-11T00:00:00Z,RN14,Negro,Train,42,0.3,94.9,58,133,NA,0.23,NA,0.62,10.04,7.82,NA,12.6,NA
2013-07-12,2013-07-12T00:00:00Z,RN15,Negro,Train,59,0.6,126.9,69.3,130,NA,0.26,NA,0.83,9.96,7.97,9,12.8,NA
2013-07-12,2013-07-12T00:00:00Z,RN16,Negro,Train,62,0.6,133.9,113,121,NA,0.27,NA,0.7,9.9,7.86,7,12.8,NA
2013-07-12,2013-07-12T00:00:00Z,RN17,Negro,Train,54,4.9,119.9,74.6,129,NA,0.27,NA,0.62,9.63,7.93,NA,13,NA
2014-02-04,2014-02-04T00:00:00Z,RN1,Negro,Train,27,0.7,61.5,NA,NA,NA,NA,0.065,1.46,4.97,7.15,39,24.9,NA
2014-02-04,2014-02-04T00:00:00Z,RN2,Negro,Train,30,0.4,69.6,NA,NA,NA,NA,0.029,1.12,6.25,7.04,19,23.9,NA
2014-02-04,2014-02-04T00:00:00Z,RN3,Negro,Train,40,1.2,97.9,NA,NA,0.0062,NA,0.039,1.15,7.73,7.41,18,24.9,NA
2014-02-05,2014-02-05T00:00:00Z,RN5,Negro,Train,34,1.6,72.8,NA,NA,NA,0.11,0.1,0.73,7.77,7.89,NA,25.3,NA
2014-02-05,2014-02-05T00:00:00Z,RN6,Negro,Train,34,0.6,75.1,NA,NA,NA,NA,0.045,0.75,7.66,7.97,NA,25,NA
2014-02-05,2014-02-05T00:00:00Z,RN7,Negro,Train,34,0.2,73.7,NA,NA,NA,NA,0.019,0.75,7.46,7.24,NA,25,NA
2014-02-06,2014-02-06T00:00:00Z,RN10,Negro,Train,36,0.4,77.9,40,92,NA,0.15,0.02,0.75,7.06,6.87,12,25.2,NA
2014-02-06,2014-02-06T00:00:00Z,RN9,Negro,Train,37,0.6,76.3,40,110,NA,0.09,0.031,0.75,7.18,6.55,NA,24.2,NA
2014-02-11,2014-02-11T00:00:00Z,RN11,Negro,Train,38,0.1,81.4,43,82,NA,0.12,0.019,0.74,7.35,7.34,4,25.2,NA
2014-02-11,2014-02-11T00:00:00Z,RN12,Negro,Train,38,0.2,83.2,120,170,NA,NA,0.065,1.05,2.78,6.76,10,24.6,NA
2014-02-12,2014-02-12T00:00:00Z,RN13,Negro,Train,37,8.4,80,110,183,NA,0.09,0.016,0.84,5.64,7.07,5,24.8,NA
2014-02-12,2014-02-12T00:00:00Z,RN14,Negro,Train,36,1.3,79.1,100,174,NA,0.09,0.016,0.86,6.11,7.45,18,25.5,NA
2014-02-12,2014-02-12T00:00:00Z,RN16,Negro,Train,41,0.3,88.3,120,199,NA,0.11,0.038,0.93,6.16,6.88,7,24.6,NA
2014-02-12,2014-02-12T00:00:00Z,RN17,Negro,Train,44,NA,92.2,180,220,NA,0.15,0.078,1.25,5.32,6.78,10,24.8,NA
2014-05-20,2014-05-20T00:00:00Z,RN1,Negro,Train,45.2,0.4,76.6,57,120,NA,0.29,NA,1.43,9.29,7.49,26,13.8,NA
2014-05-20,2014-05-20T00:00:00Z,RN2,Negro,Train,43.1,0.1,81.9,42,120,NA,0.17,NA,0.89,8.44,7.53,NA,16.3,NA
2014-05-20,2014-05-20T00:00:00Z,RN3,Negro,Train,30.7,0.3,61.1,38,130,NA,0.12,NA,0.9,8.14,7.82,NA,17.2,NA
2014-05-21,2014-05-21T00:00:00Z,RN6,Negro,Train,34.1,0.3,63.7,61,110,NA,0.2,NA,0.73,9.09,7.29,NA,17.1,NA
2014-05-21,2014-05-21T00:00:00Z,RN7,Negro,Train,34,NA,64.7,97,99,NA,0.21,NA,0.73,9.43,7.27,NA,17.1,NA
2014-05-22,2014-05-22T00:00:00Z,RN10,Negro,Train,37.2,NA,69.4,62,190,NA,0.2,NA,0.69,10.12,7.67,NA,16.4,NA
2014-05-22,2014-05-22T00:00:00Z,RN5,Negro,Train,31,NA,62.9,66,170,NA,0.21,NA,0.7,9.19,7.52,NA,16.9,NA
2014-05-22,2014-05-22T00:00:00Z,RN9,Negro,Train,38.5,0.4,68.4,69,210,NA,0.22,NA,0.72,9.33,7.32,NA,16.2,NA
2014-05-27,2014-05-27T00:00:00Z,RN11,Negro,Train,38.3,2.5,68.7,71,170,NA,0.21,NA,0.82,9.52,7.31,NA,16,NA
2014-05-27,2014-05-27T00:00:00Z,RN12,Negro,Train,63.3,5,103.1,83,160,NA,0.26,NA,0.74,9.43,6.98,3,15,NA
2014-05-29,2014-05-29T00:00:00Z,RN13,Negro,Train,39,2.8,72.3,75,130,NA,0.23,NA,0.69,9.42,7.04,3,16.1,NA
2014-05-29,2014-05-29T00:00:00Z,RN14,Negro,Train,39.4,1.2,88.1,74,190,NA,0.23,NA,0.73,8.99,7.09,5,15.9,NA
2014-05-29,2014-05-29T00:00:00Z,RN15,Negro,Train,54.6,0.7,92.1,71,150,NA,0.25,NA,0.73,9.12,7.31,4,15,NA
2014-05-29,2014-05-29T00:00:00Z,RN16,Negro,Train,51.6,0.6,85.1,80,160,NA,0.26,NA,0.73,9.16,7.39,3,15.2,NA
2014-05-29,2014-05-29T00:00:00Z,RN17,Negro,Train,51.1,1.6,86.6,72,200,NA,0.24,NA,0.82,9.3,7.96,19,15,NA
2014-07-29,2014-07-29T00:00:00Z,RN1,Negro,Train,21.1,0.3,38.3,49.3,142,NA,0.12,0.05,0.91,9.12,7.87,20,11.8,NA
2014-07-29,2014-07-29T00:00:00Z,RN2,Negro,Train,32.5,NA,55.3,27.5,105,NA,0.13,0.02,0.88,8.58,6.9,13,11.7,NA
2014-07-29,2014-07-29T00:00:00Z,RN3,Negro,Train,32.6,0.1,61.5,27.3,104,NA,0.15,0.03,0.85,9.12,7.16,NA,15.9,NA
2014-07-30,2014-07-30T00:00:00Z,RN5,Negro,Train,33.6,0.3,59.8,39.8,126,NA,0.23,NA,0.68,9.81,8.23,NA,13.6,NA
2014-07-30,2014-07-30T00:00:00Z,RN6,Negro,Train,34,0.3,58.6,49.9,96,NA,0.23,NA,0.79,10.26,7.77,NA,13.5,NA
